TransactionID,CustomerID,TransactionDate,ProductID,Quantity,UnitPrice,TotalAmount,Rating,PaymentMethod
261,1092,2023-08-08 00:00:00,227,2,14.79,<function <lambda> at 0x7ebdb933e050>,1,PayPal
262,1406,2023-05-21 00:00:00,227,2,634.74,<function <lambda> at 0x7ebdb933e050>,5,Debit Card
263,1005,2023-01-23 00:00:00,265,5,162.52,<function <lambda> at 0x7ebdb933e050>,N/A,Debit Card
264,1287,2023-03-24 00:00:00,260,1,495.62,<function <lambda> at 0x7ebdb933e050>,1,Credit Card
265,1105,2023-08-17 00:00:00,245,6,389.39,<function <lambda> at 0x7ebdb933e050>,1,PayPal
266,1145,2023-12-10 00:00:00,268,4,378.08,<function <lambda> at 0x7ebdb933e050>,2,Debit Card
267,1270,2023-03-21 00:00:00,274,6,503.96,<function <lambda> at 0x7ebdb933e050>,3,Credit Card
268,1423,2023-12-19 00:00:00,273,7,148.99,<function <lambda> at 0x7ebdb933e050>,1,PayPal
269,1377,2023-10-17 00:00:00,242,13,115.52,<function <lambda> at 0x7ebdb933e050>,3,
270,1095,2023-11-27 00:00:00,258,3,458.08,<function <lambda> at 0x7ebdb933e050>,4,Credit Card
271,1456,2023-06-08 00:00:00,201,11,206.95,<function <lambda> at 0x7ebdb933e050>,N/A,PayPal
272,1228,2023-05-08 00:00:00,214,13,681.9,<function <lambda> at 0x7ebdb933e050>,2,12345
273,1201,2023-07-09 00:00:00,236,8,318.8,<function <lambda> at 0x7ebdb933e050>,5,Debit Card
274,1211,InvalidDate,270,7,82.56,<function <lambda> at 0x7ebdb933e050>,1,Credit Card
275,1005,2023-12-25 00:00:00,219,13,481.64,<function <lambda> at 0x7ebdb933e050>,N/A,
276,1111,2023-01-15 00:00:00,297,1,217.78,<function <lambda> at 0x7ebdb933e050>,N/A,Credit Card
277,1375,2023-11-09 00:00:00,234,6,108.27,<function <lambda> at 0x7ebdb933e050>,3,Debit Card
278,1378,2023-03-16 00:00:00,233,7,298.86,<function <lambda> at 0x7ebdb933e050>,1,Debit Card
279,1446,2023-02-03 00:00:00,285,14,675.13,<function <lambda> at 0x7ebdb933e050>,N/A,PayPal
280,1322,2023-12-25 00:00:00,230,11,290.94,<function <lambda> at 0x7ebdb933e050>,2,
281,1105,2023-07-15 00:00:00,286,4,246.4,<function <lambda> at 0x7ebdb933e050>,5,PayPal
282,1138,2023-11-27 00:00:00,218,14,313.93,<function <lambda> at 0x7ebdb933e050>,4,
283,1298,2023-01-29 00:00:00,267,2,13.42,<function <lambda> at 0x7ebdb933e050>,4,Credit Card
284,1400,2023-07-13 00:00:00,223,10,97.51,<function <lambda> at 0x7ebdb933e050>,3,Credit Card
285,1095,2023-01-16 00:00:00,283,9,595.52,<function <lambda> at 0x7ebdb933e050>,N/A,PayPal
286,1387,2023-03-18 00:00:00,238,7,684.73,<function <lambda> at 0x7ebdb933e050>,4,12345
287,1446,InvalidDate,291,1,114.77,<function <lambda> at 0x7ebdb933e050>,3,Debit Card
288,1451,2023-03-22 00:00:00,253,8,377.18,<function <lambda> at 0x7ebdb933e050>,5,PayPal
289,1336,2023-05-04 00:00:00,238,3,676.6,<function <lambda> at 0x7ebdb933e050>,1,PayPal
290,1296,2023-01-19 00:00:00,216,4,113.82,<function <lambda> at 0x7ebdb933e050>,2,Credit Card
291,1466,2023-04-12 00:00:00,218,12,134.49,<function <lambda> at 0x7ebdb933e050>,5,Debit Card
292,1388,2023-03-18 00:00:00,247,5,649.14,<function <lambda> at 0x7ebdb933e050>,5,PayPal
293,1415,InvalidDate,234,1,495.45,<function <lambda> at 0x7ebdb933e050>,4,Credit Card
294,1213,2023-10-24 00:00:00,231,6,110.62,<function <lambda> at 0x7ebdb933e050>,4,Credit Card
295,1453,2023-07-22 00:00:00,246,10,278.48,<function <lambda> at 0x7ebdb933e050>,2,PayPal
296,1290,InvalidDate,246,6,44.11,<function <lambda> at 0x7ebdb933e050>,1,PayPal
297,1021,2023-01-26 00:00:00,263,2,305.71,<function <lambda> at 0x7ebdb933e050>,5,Credit Card
298,1192,2023-03-12 00:00:00,245,11,545.64,<function <lambda> at 0x7ebdb933e050>,N/A,PayPal
299,1467,2023-04-13 00:00:00,234,10,390.01,<function <lambda> at 0x7ebdb933e050>,4,Debit Card
300,1149,2023-11-22 00:00:00,293,6,454.97,<function <lambda> at 0x7ebdb933e050>,5,Credit Card
301,1367,2023-12-29 00:00:00,216,8,232.14,<function <lambda> at 0x7ebdb933e050>,1,Credit Card
302,1246,2023-06-06 00:00:00,241,6,117.17,<function <lambda> at 0x7ebdb933e050>,3,PayPal
303,1266,InvalidDate,228,4,14.12,<function <lambda> at 0x7ebdb933e050>,1,PayPal
304,1460,2023-12-25 00:00:00,269,4,575.81,<function <lambda> at 0x7ebdb933e050>,5,PayPal
305,1250,2023-07-13 00:00:00,216,9,447.47,<function <lambda> at 0x7ebdb933e050>,5,Debit Card
306,1489,2023-10-02 00:00:00,280,6,164.38,<function <lambda> at 0x7ebdb933e050>,2,Credit Card
307,1002,2023-11-20 00:00:00,213,8,295.81,<function <lambda> at 0x7ebdb933e050>,5,12345
308,1392,InvalidDate,223,8,562.0,<function <lambda> at 0x7ebdb933e050>,4,Debit Card
309,1315,2023-11-22 00:00:00,256,7,379.4,<function <lambda> at 0x7ebdb933e050>,N/A,Debit Card
310,1075,2023-04-23 00:00:00,249,3,213.61,<function <lambda> at 0x7ebdb933e050>,2,Credit Card
311,1086,2023-11-09 00:00:00,256,10,190.69,<function <lambda> at 0x7ebdb933e050>,5,12345
312,1269,2023-06-14 00:00:00,260,1,156.24,<function <lambda> at 0x7ebdb933e050>,1,Credit Card
313,1224,2023-03-02 00:00:00,238,5,577.49,<function <lambda> at 0x7ebdb933e050>,5,Debit Card
314,1017,2023-04-02 00:00:00,254,13,409.39,<function <lambda> at 0x7ebdb933e050>,1,PayPal
315,1112,2023-10-13 00:00:00,295,10,497.86,<function <lambda> at 0x7ebdb933e050>,1,Credit Card
316,1250,2023-06-02 00:00:00,235,10,602.78,<function <lambda> at 0x7ebdb933e050>,5,Credit Card
317,1232,2023-08-13 00:00:00,236,2,690.87,<function <lambda> at 0x7ebdb933e050>,1,PayPal
318,1328,2023-05-07 00:00:00,213,12,178.39,<function <lambda> at 0x7ebdb933e050>,N/A,12345
319,1278,2023-07-12 00:00:00,226,10,130.73,<function <lambda> at 0x7ebdb933e050>,3,12345
320,1201,2023-04-25 00:00:00,282,13,326.09,<function <lambda> at 0x7ebdb933e050>,2,Credit Card
321,1082,2023-09-19 00:00:00,230,2,29.37,<function <lambda> at 0x7ebdb933e050>,5,PayPal
322,1124,2023-01-18 00:00:00,272,14,555.24,<function <lambda> at 0x7ebdb933e050>,3,Credit Card
323,1174,2023-01-10 00:00:00,280,7,619.21,<function <lambda> at 0x7ebdb933e050>,1,PayPal
324,1068,2023-04-02 00:00:00,282,11,481.8,<function <lambda> at 0x7ebdb933e050>,1,Debit Card
325,1046,2023-05-19 00:00:00,243,13,191.26,<function <lambda> at 0x7ebdb933e050>,2,PayPal
326,1371,2023-11-29 00:00:00,267,3,90.59,<function <lambda> at 0x7ebdb933e050>,3,Credit Card
327,1255,2023-12-23 00:00:00,247,13,270.59,<function <lambda> at 0x7ebdb933e050>,3,
328,1214,2023-12-06 00:00:00,256,8,584.17,<function <lambda> at 0x7ebdb933e050>,5,12345
329,1029,2023-02-21 00:00:00,274,9,246.74,<function <lambda> at 0x7ebdb933e050>,1,Credit Card
330,1280,2023-07-14 00:00:00,221,14,28.81,<function <lambda> at 0x7ebdb933e050>,4,PayPal
331,1411,2023-07-25 00:00:00,203,13,195.62,<function <lambda> at 0x7ebdb933e050>,5,PayPal
332,1481,2023-10-14 00:00:00,280,8,693.01,<function <lambda> at 0x7ebdb933e050>,5,12345
333,1236,2023-04-03 00:00:00,271,6,475.28,<function <lambda> at 0x7ebdb933e050>,5,Credit Card
334,1247,2023-11-05 00:00:00,245,5,631.09,<function <lambda> at 0x7ebdb933e050>,2,
335,1367,2023-05-25 00:00:00,258,3,543.53,<function <lambda> at 0x7ebdb933e050>,2,Debit Card
336,1494,2023-03-27 00:00:00,233,3,380.1,<function <lambda> at 0x7ebdb933e050>,5,
337,1024,2023-06-02 00:00:00,210,7,108.34,<function <lambda> at 0x7ebdb933e050>,N/A,Debit Card
338,1073,2023-01-02 00:00:00,230,13,247.31,<function <lambda> at 0x7ebdb933e050>,4,Debit Card
339,1205,2023-12-08 00:00:00,210,5,410.7,<function <lambda> at 0x7ebdb933e050>,3,Credit Card
340,1489,2023-09-17 00:00:00,255,12,610.09,<function <lambda> at 0x7ebdb933e050>,3,Debit Card
341,1493,2023-06-13 00:00:00,237,14,191.73,<function <lambda> at 0x7ebdb933e050>,1,PayPal
342,1313,2023-01-06 00:00:00,220,6,89.25,<function <lambda> at 0x7ebdb933e050>,3,Debit Card
343,1093,2023-05-29 00:00:00,293,14,393.39,<function <lambda> at 0x7ebdb933e050>,3,Debit Card
344,1374,2023-07-24 00:00:00,209,6,127.67,<function <lambda> at 0x7ebdb933e050>,4,12345
345,1126,2023-04-28 00:00:00,225,9,429.2,<function <lambda> at 0x7ebdb933e050>,3,12345
346,1424,2023-03-30 00:00:00,290,1,188.15,<function <lambda> at 0x7ebdb933e050>,4,Credit Card
347,1024,2023-06-03 00:00:00,207,8,165.52,<function <lambda> at 0x7ebdb933e050>,2,Credit Card
348,1333,2023-06-16 00:00:00,207,10,282.43,<function <lambda> at 0x7ebdb933e050>,4,PayPal
349,1354,2023-06-10 00:00:00,259,13,417.27,<function <lambda> at 0x7ebdb933e050>,2,12345
350,1115,2023-09-27 00:00:00,271,13,384.0,<function <lambda> at 0x7ebdb933e050>,4,
351,1047,2023-02-25 00:00:00,233,5,175.09,<function <lambda> at 0x7ebdb933e050>,5,Credit Card
352,1225,2023-08-16 00:00:00,215,13,624.33,<function <lambda> at 0x7ebdb933e050>,N/A,Credit Card
353,1265,2023-12-03 00:00:00,212,6,81.37,<function <lambda> at 0x7ebdb933e050>,2,12345
354,1098,2023-05-29 00:00:00,286,6,32.43,<function <lambda> at 0x7ebdb933e050>,2,12345
355,1458,2023-02-15 00:00:00,275,1,423.88,<function <lambda> at 0x7ebdb933e050>,3,PayPal
356,1010,InvalidDate,290,3,90.77,<function <lambda> at 0x7ebdb933e050>,2,12345
357,1084,2023-08-26 00:00:00,221,12,355.9,<function <lambda> at 0x7ebdb933e050>,4,Debit Card
358,1404,2023-09-29 00:00:00,295,6,666.48,<function <lambda> at 0x7ebdb933e050>,5,
359,1213,2023-04-30 00:00:00,226,14,490.51,<function <lambda> at 0x7ebdb933e050>,5,Debit Card
360,1172,2023-12-06 00:00:00,263,14,434.13,<function <lambda> at 0x7ebdb933e050>,3,Debit Card
361,1390,2023-08-08 00:00:00,201,11,404.49,<function <lambda> at 0x7ebdb933e050>,4,Debit Card
362,1208,2023-01-08 00:00:00,296,11,129.78,<function <lambda> at 0x7ebdb933e050>,4,Credit Card
363,1447,2023-12-10 00:00:00,225,9,305.69,<function <lambda> at 0x7ebdb933e050>,1,Debit Card
364,1381,2023-10-02 00:00:00,291,6,243.05,<function <lambda> at 0x7ebdb933e050>,2,Credit Card
365,1063,2023-12-19 00:00:00,282,12,667.39,<function <lambda> at 0x7ebdb933e050>,3,12345
366,1257,2023-03-07 00:00:00,268,13,173.41,<function <lambda> at 0x7ebdb933e050>,5,
367,1331,2023-03-20 00:00:00,296,6,332.7,<function <lambda> at 0x7ebdb933e050>,N/A,
368,1120,2023-03-27 00:00:00,283,1,656.97,<function <lambda> at 0x7ebdb933e050>,1,Debit Card
369,1297,2023-05-04 00:00:00,229,9,553.48,<function <lambda> at 0x7ebdb933e050>,4,
370,1465,2023-07-21 00:00:00,207,4,675.34,<function <lambda> at 0x7ebdb933e050>,2,Credit Card
371,1053,2023-05-30 00:00:00,237,2,427.79,<function <lambda> at 0x7ebdb933e050>,5,12345
372,1330,2023-02-15 00:00:00,260,1,Unknown,<function <lambda> at 0x7ebdb933e050>,1,Debit Card
373,1271,2023-04-23 00:00:00,280,3,579.52,<function <lambda> at 0x7ebdb933e050>,4,PayPal
374,1240,2023-04-01 00:00:00,264,3,207.56,<function <lambda> at 0x7ebdb933e050>,5,
375,1242,InvalidDate,266,5,119.52,<function <lambda> at 0x7ebdb933e050>,5,
376,1017,2023-10-16 00:00:00,245,1,495.87,<function <lambda> at 0x7ebdb933e050>,4,Debit Card
377,1482,2023-08-06 00:00:00,289,7,449.07,<function <lambda> at 0x7ebdb933e050>,4,
378,1186,2023-03-18 00:00:00,294,13,615.87,<function <lambda> at 0x7ebdb933e050>,3,
379,1345,2023-11-30 00:00:00,271,1,673.54,<function <lambda> at 0x7ebdb933e050>,5,PayPal
380,1143,2023-06-01 00:00:00,242,4,600.75,<function <lambda> at 0x7ebdb933e050>,4,Credit Card
381,1261,2023-11-19 00:00:00,258,6,Unknown,<function <lambda> at 0x7ebdb933e050>,N/A,Debit Card
382,1440,2023-08-27 00:00:00,245,1,466.84,<function <lambda> at 0x7ebdb933e050>,N/A,Debit Card
383,1363,2023-04-25 00:00:00,271,7,550.39,<function <lambda> at 0x7ebdb933e050>,1,PayPal
384,1490,2023-11-15 00:00:00,234,10,687.44,<function <lambda> at 0x7ebdb933e050>,2,PayPal
385,1430,2023-04-04 00:00:00,238,7,265.39,<function <lambda> at 0x7ebdb933e050>,N/A,Credit Card
386,1238,2023-02-17 00:00:00,291,3,123.07,<function <lambda> at 0x7ebdb933e050>,3,12345
387,1303,2023-07-10 00:00:00,250,4,597.79,<function <lambda> at 0x7ebdb933e050>,4,Debit Card
388,1297,2023-01-12 00:00:00,203,6,225.64,<function <lambda> at 0x7ebdb933e050>,2,
389,1075,2023-06-05 00:00:00,279,14,420.75,<function <lambda> at 0x7ebdb933e050>,3,Credit Card
390,1187,2023-06-21 00:00:00,276,11,275.98,<function <lambda> at 0x7ebdb933e050>,5,Debit Card
391,1332,2023-10-23 00:00:00,283,7,284.62,<function <lambda> at 0x7ebdb933e050>,2,Credit Card
392,1387,2023-06-26 00:00:00,250,14,514.06,<function <lambda> at 0x7ebdb933e050>,N/A,12345
393,1486,2023-12-07 00:00:00,204,13,256.23,<function <lambda> at 0x7ebdb933e050>,3,Debit Card
394,1245,2023-02-26 00:00:00,254,4,486.69,<function <lambda> at 0x7ebdb933e050>,4,
395,1129,InvalidDate,219,10,14.96,<function <lambda> at 0x7ebdb933e050>,4,Debit Card
396,1473,2023-12-06 00:00:00,223,11,230.63,<function <lambda> at 0x7ebdb933e050>,3,Credit Card
397,1314,2023-07-22 00:00:00,235,9,226.74,<function <lambda> at 0x7ebdb933e050>,5,12345
398,1410,2023-07-04 00:00:00,233,9,525.44,<function <lambda> at 0x7ebdb933e050>,N/A,Credit Card
399,1282,2023-05-01 00:00:00,253,9,223.62,<function <lambda> at 0x7ebdb933e050>,3,Credit Card
400,1078,2023-08-14 00:00:00,233,12,445.16,<function <lambda> at 0x7ebdb933e050>,1,PayPal
401,1071,2023-07-21 00:00:00,282,10,483.52,<function <lambda> at 0x7ebdb933e050>,3,Credit Card
402,1262,2023-11-26 00:00:00,216,6,462.61,<function <lambda> at 0x7ebdb933e050>,3,12345
403,1190,2023-12-29 00:00:00,204,2,424.29,<function <lambda> at 0x7ebdb933e050>,N/A,
404,1366,2023-12-22 00:00:00,288,2,292.46,<function <lambda> at 0x7ebdb933e050>,4,PayPal
405,1374,2023-08-04 00:00:00,217,11,264.45,<function <lambda> at 0x7ebdb933e050>,5,Credit Card
406,1429,2023-02-12 00:00:00,254,4,397.39,<function <lambda> at 0x7ebdb933e050>,3,Debit Card
407,1062,2023-01-23 00:00:00,252,9,49.27,<function <lambda> at 0x7ebdb933e050>,2,PayPal
408,1487,2023-06-04 00:00:00,249,3,613.69,<function <lambda> at 0x7ebdb933e050>,4,12345
409,1379,2023-07-05 00:00:00,271,6,578.59,<function <lambda> at 0x7ebdb933e050>,4,Debit Card
410,1011,2023-09-06 00:00:00,290,2,245.74,<function <lambda> at 0x7ebdb933e050>,3,12345
411,1140,2023-08-25 00:00:00,278,1,398.94,<function <lambda> at 0x7ebdb933e050>,N/A,Debit Card
412,1253,2023-10-20 00:00:00,244,12,652.9,<function <lambda> at 0x7ebdb933e050>,2,
413,1042,2023-05-14 00:00:00,212,5,193.79,<function <lambda> at 0x7ebdb933e050>,3,12345
414,1016,2023-11-17 00:00:00,215,8,521.01,<function <lambda> at 0x7ebdb933e050>,2,Debit Card
415,1062,2023-01-22 00:00:00,285,10,62.5,<function <lambda> at 0x7ebdb933e050>,4,12345
416,1252,2023-12-27 00:00:00,283,10,368.74,<function <lambda> at 0x7ebdb933e050>,2,PayPal
417,1464,2023-03-29 00:00:00,212,2,619.36,<function <lambda> at 0x7ebdb933e050>,3,12345
418,1375,2023-06-02 00:00:00,219,10,388.44,<function <lambda> at 0x7ebdb933e050>,1,12345
419,1291,2023-05-05 00:00:00,265,9,433.3,<function <lambda> at 0x7ebdb933e050>,1,Debit Card
420,1468,2023-03-20 00:00:00,298,12,635.81,<function <lambda> at 0x7ebdb933e050>,2,12345
421,1007,2023-12-12 00:00:00,246,8,502.18,<function <lambda> at 0x7ebdb933e050>,N/A,
422,1324,2023-02-20 00:00:00,218,3,488.63,<function <lambda> at 0x7ebdb933e050>,3,Credit Card
423,1089,2023-08-04 00:00:00,244,1,412.54,<function <lambda> at 0x7ebdb933e050>,5,PayPal
424,1207,2023-06-25 00:00:00,236,4,444.93,<function <lambda> at 0x7ebdb933e050>,1,Debit Card
425,1291,2023-12-24 00:00:00,253,8,563.58,<function <lambda> at 0x7ebdb933e050>,4,12345
426,1283,2023-09-10 00:00:00,205,3,685.57,<function <lambda> at 0x7ebdb933e050>,3,12345
427,1117,2023-09-03 00:00:00,213,10,557.75,<function <lambda> at 0x7ebdb933e050>,3,12345
428,1348,InvalidDate,203,12,496.74,<function <lambda> at 0x7ebdb933e050>,1,PayPal
429,1174,2023-04-16 00:00:00,285,2,99.2,<function <lambda> at 0x7ebdb933e050>,5,Credit Card
430,1075,InvalidDate,254,7,572.87,<function <lambda> at 0x7ebdb933e050>,4,
431,1100,2023-11-12 00:00:00,299,4,516.52,<function <lambda> at 0x7ebdb933e050>,5,
432,1413,2023-10-29 00:00:00,233,6,540.45,<function <lambda> at 0x7ebdb933e050>,4,Debit Card
433,1150,2023-02-05 00:00:00,226,5,165.61,<function <lambda> at 0x7ebdb933e050>,1,Credit Card
434,1399,2023-07-23 00:00:00,206,2,632.89,<function <lambda> at 0x7ebdb933e050>,3,Credit Card
435,1269,2023-09-24 00:00:00,202,10,72.61,<function <lambda> at 0x7ebdb933e050>,4,PayPal
436,1457,2023-09-25 00:00:00,246,2,181.26,<function <lambda> at 0x7ebdb933e050>,3,12345
437,1070,2023-06-19 00:00:00,296,14,465.8,<function <lambda> at 0x7ebdb933e050>,2,Credit Card
438,1492,2023-02-08 00:00:00,201,9,473.23,<function <lambda> at 0x7ebdb933e050>,2,12345
439,1179,2023-05-19 00:00:00,279,11,222.76,<function <lambda> at 0x7ebdb933e050>,1,PayPal
440,1123,2023-10-19 00:00:00,224,10,492.56,<function <lambda> at 0x7ebdb933e050>,1,Debit Card
441,1380,2023-02-21 00:00:00,259,2,274.61,<function <lambda> at 0x7ebdb933e050>,N/A,Debit Card
442,1292,2023-10-14 00:00:00,278,8,5.12,<function <lambda> at 0x7ebdb933e050>,1,12345
443,1284,2023-10-16 00:00:00,223,8,118.01,<function <lambda> at 0x7ebdb933e050>,2,12345
444,1194,InvalidDate,214,1,618.42,<function <lambda> at 0x7ebdb933e050>,4,Credit Card
445,1398,2023-05-26 00:00:00,294,1,Unknown,<function <lambda> at 0x7ebdb933e050>,5,PayPal
446,1227,2023-11-10 00:00:00,213,13,83.47,<function <lambda> at 0x7ebdb933e050>,1,Debit Card
447,1430,2023-07-03 00:00:00,253,4,479.13,<function <lambda> at 0x7ebdb933e050>,5,Credit Card
448,1429,2023-06-01 00:00:00,277,2,311.29,<function <lambda> at 0x7ebdb933e050>,5,
449,1435,2023-07-20 00:00:00,205,12,558.63,<function <lambda> at 0x7ebdb933e050>,2,Credit Card
450,1274,2023-05-08 00:00:00,277,1,603.7,<function <lambda> at 0x7ebdb933e050>,N/A,12345
451,1460,2023-10-14 00:00:00,280,9,592.96,<function <lambda> at 0x7ebdb933e050>,4,
452,1105,2023-11-07 00:00:00,217,13,222.54,<function <lambda> at 0x7ebdb933e050>,2,Credit Card
453,1020,2023-09-10 00:00:00,219,3,356.35,<function <lambda> at 0x7ebdb933e050>,1,PayPal
454,1063,InvalidDate,261,14,456.85,<function <lambda> at 0x7ebdb933e050>,2,Debit Card
455,1164,2023-07-07 00:00:00,280,14,228.78,<function <lambda> at 0x7ebdb933e050>,2,
456,1026,2023-08-18 00:00:00,279,14,33.56,<function <lambda> at 0x7ebdb933e050>,2,PayPal
457,1310,2023-09-28 00:00:00,239,1,349.49,<function <lambda> at 0x7ebdb933e050>,1,Credit Card
458,1499,2023-09-16 00:00:00,238,2,13.91,<function <lambda> at 0x7ebdb933e050>,1,12345
459,1284,2023-10-26 00:00:00,251,8,665.7,<function <lambda> at 0x7ebdb933e050>,2,12345
460,1147,2023-07-17 00:00:00,231,5,558.7,<function <lambda> at 0x7ebdb933e050>,2,PayPal
461,1280,2023-11-19 00:00:00,272,11,138.45,<function <lambda> at 0x7ebdb933e050>,5,12345
462,1325,2023-02-25 00:00:00,226,7,204.86,<function <lambda> at 0x7ebdb933e050>,4,Debit Card
463,1318,2023-11-15 00:00:00,251,6,688.07,<function <lambda> at 0x7ebdb933e050>,5,PayPal
464,1163,2023-07-22 00:00:00,296,13,264.62,<function <lambda> at 0x7ebdb933e050>,N/A,PayPal
465,1385,2023-09-28 00:00:00,262,1,549.69,<function <lambda> at 0x7ebdb933e050>,4,12345
466,1405,2023-04-19 00:00:00,273,6,315.54,<function <lambda> at 0x7ebdb933e050>,N/A,PayPal
467,1223,2023-04-26 00:00:00,262,11,605.55,<function <lambda> at 0x7ebdb933e050>,4,Credit Card
468,1271,2023-04-02 00:00:00,216,7,494.11,<function <lambda> at 0x7ebdb933e050>,2,
469,1145,2023-05-18 00:00:00,248,4,20.92,<function <lambda> at 0x7ebdb933e050>,5,
470,1452,2023-10-30 00:00:00,299,8,209.6,<function <lambda> at 0x7ebdb933e050>,4,12345
471,1437,2023-02-26 00:00:00,280,8,392.8,<function <lambda> at 0x7ebdb933e050>,N/A,Debit Card
472,1355,2023-02-19 00:00:00,281,7,648.69,<function <lambda> at 0x7ebdb933e050>,4,Debit Card
473,1029,2023-03-12 00:00:00,222,11,75.91,<function <lambda> at 0x7ebdb933e050>,1,12345
474,1044,2023-03-23 00:00:00,297,2,422.81,<function <lambda> at 0x7ebdb933e050>,4,12345
475,1274,2023-04-15 00:00:00,271,6,215.01,<function <lambda> at 0x7ebdb933e050>,2,PayPal
476,1470,2023-03-29 00:00:00,212,6,623.08,<function <lambda> at 0x7ebdb933e050>,3,Debit Card
477,1033,2023-01-02 00:00:00,222,12,536.79,<function <lambda> at 0x7ebdb933e050>,1,
478,1140,2023-12-26 00:00:00,256,12,261.94,<function <lambda> at 0x7ebdb933e050>,3,12345
479,1426,2023-03-25 00:00:00,261,7,121.14,<function <lambda> at 0x7ebdb933e050>,2,
480,1317,2023-02-12 00:00:00,253,6,12.99,<function <lambda> at 0x7ebdb933e050>,3,
481,1373,2023-06-03 00:00:00,219,2,436.69,<function <lambda> at 0x7ebdb933e050>,4,Debit Card
482,1220,2023-11-23 00:00:00,285,8,287.26,<function <lambda> at 0x7ebdb933e050>,3,
483,1355,2023-04-04 00:00:00,251,4,223.76,<function <lambda> at 0x7ebdb933e050>,5,PayPal
484,1021,2023-10-25 00:00:00,222,9,689.92,<function <lambda> at 0x7ebdb933e050>,2,PayPal
485,1179,2023-05-13 00:00:00,234,8,328.97,<function <lambda> at 0x7ebdb933e050>,5,Debit Card
486,1435,2023-03-06 00:00:00,266,14,526.14,<function <lambda> at 0x7ebdb933e050>,3,PayPal
487,1366,InvalidDate,233,3,128.3,<function <lambda> at 0x7ebdb933e050>,5,12345
488,1419,2023-09-14 00:00:00,232,3,14.35,<function <lambda> at 0x7ebdb933e050>,1,Debit Card
489,1328,2023-08-01 00:00:00,245,8,295.21,<function <lambda> at 0x7ebdb933e050>,3,
490,1230,2023-05-28 00:00:00,280,2,467.64,<function <lambda> at 0x7ebdb933e050>,N/A,12345
491,1498,InvalidDate,244,9,357.09,<function <lambda> at 0x7ebdb933e050>,5,Debit Card
492,1402,2023-05-29 00:00:00,218,4,623.87,<function <lambda> at 0x7ebdb933e050>,4,
493,1037,2023-03-29 00:00:00,293,6,306.62,<function <lambda> at 0x7ebdb933e050>,3,
494,1069,2023-11-20 00:00:00,286,3,221.15,<function <lambda> at 0x7ebdb933e050>,N/A,
495,1115,2023-10-05 00:00:00,214,3,641.65,<function <lambda> at 0x7ebdb933e050>,1,
496,1238,2023-03-23 00:00:00,277,3,287.73,<function <lambda> at 0x7ebdb933e050>,4,
497,1334,2023-05-09 00:00:00,265,11,192.41,<function <lambda> at 0x7ebdb933e050>,3,Debit Card
498,1440,2023-10-13 00:00:00,238,13,72.87,<function <lambda> at 0x7ebdb933e050>,4,PayPal
499,1147,2023-12-19 00:00:00,217,10,556.35,<function <lambda> at 0x7ebdb933e050>,3,
500,1008,2023-10-07 00:00:00,269,12,578.44,<function <lambda> at 0x7ebdb933e050>,3,12345
501,1287,2023-09-27 00:00:00,258,14,28.14,<function <lambda> at 0x7ebdb933e050>,2,Debit Card
502,1387,2023-10-19 00:00:00,231,14,254.26,<function <lambda> at 0x7ebdb933e050>,5,Credit Card
503,1049,2023-07-22 00:00:00,220,14,526.16,<function <lambda> at 0x7ebdb933e050>,3,PayPal
